record_id,equipment_id,equipment_type,manufacturer,model_year,mine_type,country,operating_hours,event_date,event_type,failure_mode,component_failed,severity,downtime_hours,repair_cost_usd,production_loss_tonnes,maintenance_type,was_scheduled,days_since_last_service,oil_analysis_flag,vibration_flag,temperature_flag
EQP-F111AA1F,UNIT-1857,loader,Volvo,2012,open_pit,botswana,48510,2021-12-26,scheduled_maintenance,preventive,filter_replace,routine,3.5,1562.44,186.0,preventive,True,80,False,False,False
EQP-3E7939A0,UNIT-6151,grader,John Deere,2023,underground,zambia,2892,2024-04-11,breakdown,tires,rear_left,minor,8.2,7760.81,160.0,corrective,False,4,False,False,False
EQP-4083FEDE,UNIT-4157,grader,John Deere,2011,underground,zimbabwe,52392,2021-10-01,inspection,preventive,filter_replace,minor,7.0,9998.68,112.0,preventive,True,6,False,False,False
EQP-E63D2099,UNIT-6091,conveyor,ThyssenKrupp,2018,processing_plant,south_africa,22484,2023-02-12,breakdown,pulley,general_component,critical,14.3,55868.95,5438.0,corrective,False,81,False,False,False
EQP-3EE06DF2,UNIT-6306,drill_rig,Sandvik,2023,open_pit,zambia,4624,2020-09-17,inspection,preventive,inspection,routine,1.5,3750.1,75.0,preventive,True,100,False,False,True
EQP-A01137E4,UNIT-7317,crusher,Sandvik,2012,open_pit,ghana,47116,2024-11-01,condition_based,hydraulics,filter,routine,10.0,10289.86,1540.0,predictive,False,21,True,False,False
EQP-A80C102B,UNIT-5922,loader,Volvo,2019,open_pit,drc,20080,2023-03-01,breakdown,transmission,gearbox,major,27.2,52816.98,2057.0,corrective,False,56,True,False,False
EQP-2855E4F3,UNIT-6830,conveyor,ThyssenKrupp,2015,open_pit,zimbabwe,35912,2024-10-05,condition_based,gearbox,general_component,routine,1.3,2188.33,564.0,predictive,False,70,False,False,False
EQP-E3AE0D30,UNIT-6283,crusher,Metso,2012,open_pit,tanzania,49160,2021-06-14,breakdown,liner,general_component,major,47.9,95994.56,7992.0,corrective,False,153,False,False,False
EQP-BC95FE83,UNIT-6871,loader,Caterpillar,2023,processing_plant,ghana,4242,2023-01-15,breakdown,electrical,battery,minor,11.1,21589.29,563.0,corrective,False,101,False,False,False
EQP-2846531A,UNIT-6549,crusher,Sandvik,2018,open_pit,tanzania,23400,2021-05-08,breakdown,liner,general_component,major,36.8,116895.06,8916.0,corrective,False,19,False,True,True
EQP-3B646162,UNIT-3845,loader,Volvo,2015,open_pit,south_africa,36359,2022-04-22,inspection,preventive,adjustment,routine,3.7,5329.8,248.0,preventive,True,1,False,True,False
EQP-49228645,UNIT-3216,haul_truck,Hitachi,2020,underground,zambia,18142,2021-08-04,inspection,preventive,adjustment,routine,2.7,4292.23,300.0,preventive,True,73,True,False,False
EQP-6887D35C,UNIT-8086,drill_rig,Sandvik,2022,processing_plant,south_africa,8740,2020-09-13,breakdown,electrical,wiring,major,13.0,20767.02,527.0,corrective,False,80,False,False,False
EQP-91C3DD22,UNIT-4083,conveyor,Metso,2020,open_pit,ghana,15940,2022-03-06,scheduled_maintenance,preventive,adjustment,routine,0.8,1815.95,277.0,preventive,True,88,False,False,False
EQP-08FE0670,UNIT-5941,haul_truck,Komatsu,2021,underground,tanzania,11166,2022-08-12,overhaul,electrical,wiring,major,23.3,73470.3,2122.0,major_overhaul,True,5,False,True,False
EQP-29735D5A,UNIT-2772,loader,Komatsu,2013,processing_plant,south_africa,43383,2020-10-09,condition_based,hydraulics,cylinder,routine,2.5,5665.37,155.0,predictive,False,3,False,False,True
EQP-F355B6D2,UNIT-4882,conveyor,Metso,2013,open_pit,botswana,44679,2021-12-17,breakdown,roller,general_component,major,6.7,12280.6,1989.0,corrective,False,59,False,False,False
EQP-E1C20C22,UNIT-5766,haul_truck,Komatsu,2011,underground,ghana,51114,2020-06-17,scheduled_maintenance,preventive,adjustment,minor,7.1,18514.9,914.0,preventive,True,17,False,False,False
EQP-DF35E0C6,UNIT-6633,loader,Komatsu,2019,open_pit,zimbabwe,20002,2023-03-08,scheduled_maintenance,preventive,adjustment,minor,12.8,21710.52,726.0,preventive,True,133,False,False,False
EQP-75789FE4,UNIT-5736,crusher,Metso,2020,open_pit,south_africa,17437,2021-07-17,scheduled_maintenance,preventive,oil_change,minor,30.4,33743.91,8993.0,preventive,True,97,False,False,False
EQP-9EC10351,UNIT-4245,loader,Caterpillar,2018,open_pit,zambia,24150,2020-06-10,scheduled_maintenance,preventive,filter_replace,routine,3.5,3687.18,176.0,preventive,True,41,False,False,False
EQP-D71708B3,UNIT-9654,excavator,Hitachi,2017,open_pit,botswana,26920,2022-07-12,condition_based,engine,turbo,routine,4.4,9980.79,574.0,predictive,False,30,True,False,True
EQP-F67F277E,UNIT-5614,loader,Volvo,2020,underground,zambia,18177,2024-02-11,condition_based,electrical,battery,minor,9.6,14687.57,865.0,predictive,False,235,True,False,False
EQP-7B9D51C4,UNIT-8273,drill_rig,Caterpillar,2010,processing_plant,ghana,57762,2024-11-19,scheduled_maintenance,preventive,filter_replace,routine,1.2,1760.11,33.0,preventive,True,22,False,True,False
EQP-B410924E,UNIT-7629,conveyor,FLSmidth,2013,open_pit,tanzania,44501,2024-10-06,condition_based,roller,general_component,routine,1.1,577.35,437.0,predictive,False,49,False,False,False
EQP-350A768A,UNIT-6024,haul_truck,Caterpillar,2019,underground,zimbabwe,21275,2020-11-08,scheduled_maintenance,preventive,inspection,minor,7.1,17880.75,687.0,preventive,True,37,True,False,False
EQP-21A48B97,UNIT-8976,crusher,FLSmidth,2008,open_pit,south_africa,63733,2021-01-11,condition_based,motor,general_component,routine,8.8,9175.25,2594.0,predictive,False,105,False,True,True
EQP-629432A0,UNIT-2154,crusher,FLSmidth,2022,open_pit,zambia,8724,2024-05-26,breakdown,motor,general_component,major,59.7,142794.02,10916.0,corrective,False,95,False,True,True
EQP-A2D0FC22,UNIT-9288,conveyor,Metso,2010,underground,zambia,55576,2023-02-13,scheduled_maintenance,preventive,adjustment,routine,2.0,2083.98,535.0,preventive,True,116,False,False,False
EQP-DD4DD144,UNIT-8651,drill_rig,Epiroc,2020,open_pit,zimbabwe,14644,2022-09-04,scheduled_maintenance,preventive,adjustment,routine,2.1,1251.46,85.0,preventive,True,9,False,False,False
EQP-911B4517,UNIT-5532,loader,Caterpillar,2017,underground,ghana,30591,2023-12-14,scheduled_maintenance,preventive,adjustment,minor,11.7,20702.65,805.0,preventive,True,165,False,False,False
EQP-A6BF2343,UNIT-7599,crusher,FLSmidth,2021,open_pit,drc,10593,2020-04-26,condition_based,liner,general_component,routine,11.7,3834.39,3341.0,predictive,False,69,False,False,False
EQP-6A4D1B19,UNIT-5681,excavator,Liebherr,2020,processing_plant,botswana,16297,2022-09-24,scheduled_maintenance,preventive,inspection,routine,3.4,2112.39,651.0,preventive,True,91,False,False,False
EQP-D333E41E,UNIT-3418,pump,Weir,2016,open_pit,zambia,32285,2022-10-27,scheduled_maintenance,preventive,inspection,routine,1.3,1275.14,117.0,preventive,True,2,False,False,False
EQP-2B16D450,UNIT-8198,crusher,FLSmidth,2020,open_pit,drc,16516,2024-08-10,scheduled_maintenance,preventive,inspection,routine,10.0,9357.5,1693.0,preventive,True,59,False,False,False
EQP-DC4AC35F,UNIT-3213,pump,Metso,2013,underground,botswana,43910,2022-04-21,condition_based,motor,general_component,routine,1.5,906.31,124.0,predictive,False,173,False,True,False
EQP-0C4AF4CE,UNIT-3829,pump,Metso,2017,underground,south_africa,27920,2022-07-10,condition_based,motor,general_component,routine,1.9,1136.89,104.0,predictive,False,55,False,True,True
EQP-23B69FDB,UNIT-5673,grader,Caterpillar,2022,open_pit,ghana,8138,2023-12-12,condition_based,tires,front_right,routine,3.0,3745.19,31.0,predictive,False,52,False,False,False
EQP-DB5658C5,UNIT-8535,loader,Volvo,2009,processing_plant,zimbabwe,60479,2021-05-01,inspection,preventive,inspection,minor,14.2,18174.99,850.0,preventive,True,104,False,False,False
EQP-58332391,UNIT-4454,conveyor,FLSmidth,2013,open_pit,zimbabwe,43998,2020-05-05,condition_based,gearbox,general_component,minor,2.6,5068.09,971.0,predictive,False,2,False,True,False
EQP-6AC5851A,UNIT-5446,haul_truck,Belaz,2008,open_pit,botswana,63931,2022-04-28,breakdown,hydraulics,valve,minor,10.4,28513.91,1132.0,corrective,False,197,False,False,False
EQP-E8FF2822,UNIT-1374,conveyor,Metso,2016,open_pit,zambia,30678,2023-01-03,inspection,preventive,adjustment,routine,1.1,825.95,488.0,preventive,True,124,False,False,False
EQP-4F6B6A58,UNIT-2042,loader,Komatsu,2020,underground,ghana,18013,2022-05-28,scheduled_maintenance,preventive,inspection,routine,2.1,2040.89,160.0,preventive,True,96,False,False,False
EQP-E01C5284,UNIT-1503,conveyor,Metso,2008,underground,ghana,64535,2023-06-25,condition_based,motor,general_component,routine,0.9,966.01,284.0,predictive,False,34,False,True,False
EQP-251DBC41,UNIT-1648,grader,Komatsu,2016,processing_plant,south_africa,32208,2021-04-01,overhaul,hydraulics,valve,major,19.0,21579.78,217.0,major_overhaul,True,50,False,False,False
EQP-D8835A72,UNIT-8815,haul_truck,Hitachi,2014,underground,botswana,39375,2020-01-26,breakdown,electrical,wiring,minor,6.3,9097.32,742.0,corrective,False,19,False,False,False
EQP-F5B74882,UNIT-8577,excavator,Hitachi,2020,open_pit,south_africa,14996,2023-11-17,breakdown,hydraulics,pump,critical,48.1,192898.24,8056.0,corrective,False,35,True,False,True
EQP-CAAA515B,UNIT-8396,drill_rig,Sandvik,2011,open_pit,drc,52859,2024-03-11,breakdown,drill_string,general_component,minor,6.8,13229.79,206.0,corrective,False,14,False,False,True
EQP-E7BD8A35,UNIT-1500,drill_rig,Caterpillar,2010,open_pit,drc,55840,2023-01-16,overhaul,rotation,general_component,major,13.4,26683.46,547.0,major_overhaul,True,20,True,False,True
EQP-22B29A58,UNIT-1698,haul_truck,Caterpillar,2009,underground,south_africa,60621,2021-07-19,scheduled_maintenance,preventive,filter_replace,routine,2.5,2141.04,349.0,preventive,True,27,False,False,False
EQP-F7E6C9FA,UNIT-3525,haul_truck,Komatsu,2014,open_pit,ghana,38647,2021-10-28,condition_based,engine,cooling_system,routine,2.9,5402.8,270.0,predictive,False,27,True,False,True
EQP-C2A92B1D,UNIT-6087,loader,Caterpillar,2015,underground,zambia,37546,2022-05-13,breakdown,engine,injector,minor,13.6,13559.79,1237.0,corrective,False,31,False,False,False
EQP-4179EB23,UNIT-4006,drill_rig,Sandvik,2022,underground,south_africa,8901,2022-01-28,breakdown,compressor,general_component,major,15.5,39600.2,756.0,corrective,False,4,False,False,False
EQP-E353C879,UNIT-5387,haul_truck,Hitachi,2015,underground,botswana,35918,2021-02-06,breakdown,transmission,torque_converter,major,17.9,41161.71,2600.0,corrective,False,5,False,False,False
EQP-518969FA,UNIT-2556,haul_truck,Caterpillar,2010,open_pit,botswana,56467,2021-10-31,inspection,preventive,adjustment,routine,3.6,6036.53,308.0,preventive,True,53,False,True,False
EQP-7B09745A,UNIT-7576,drill_rig,Epiroc,2019,open_pit,south_africa,20741,2021-06-20,breakdown,electrical,sensors,major,16.8,49183.22,441.0,corrective,False,61,False,False,False
EQP-2F2BF6E6,UNIT-3824,haul_truck,Belaz,2008,processing_plant,tanzania,62663,2022-03-17,overhaul,electrical,sensors,major,16.5,41755.58,2137.0,major_overhaul,True,17,True,False,False
EQP-32E4FFBD,UNIT-1598,crusher,Metso,2013,underground,ghana,45677,2021-11-06,condition_based,liner,general_component,routine,5.9,10672.41,1223.0,predictive,False,5,True,False,False
EQP-4C7097E4,UNIT-7683,loader,Volvo,2018,open_pit,south_africa,24483,2022-08-08,inspection,preventive,inspection,minor,6.2,19771.05,365.0,preventive,True,56,False,False,False
EQP-1B3F0135,UNIT-9124,haul_truck,Komatsu,2012,underground,ghana,47295,2023-12-23,scheduled_maintenance,preventive,oil_change,minor,9.1,19723.7,988.0,preventive,True,25,False,False,False
EQP-289040E0,UNIT-1132,conveyor,Metso,2017,processing_plant,tanzania,26903,2021-08-18,scheduled_maintenance,preventive,oil_change,minor,5.7,4683.53,2198.0,preventive,True,97,False,False,False
EQP-C91BCC62,UNIT-4929,haul_truck,Hitachi,2015,open_pit,zambia,36987,2020-04-14,breakdown,hydraulics,filter,major,12.5,39649.21,1089.0,corrective,False,80,False,False,False
EQP-DC09BD43,UNIT-8443,excavator,Hitachi,2023,processing_plant,south_africa,4211,2024-01-12,scheduled_maintenance,preventive,filter_replace,routine,4.2,7172.74,436.0,preventive,True,35,True,False,False
EQP-30CD2AA4,UNIT-7354,grader,John Deere,2012,open_pit,zimbabwe,48482,2020-12-01,scheduled_maintenance,preventive,filter_replace,routine,2.1,2335.66,37.0,preventive,True,202,False,False,False
EQP-EF0E911E,UNIT-8708,conveyor,Metso,2022,processing_plant,zimbabwe,8026,2024-07-29,breakdown,pulley,general_component,major,9.2,22559.32,3349.0,corrective,False,6,False,False,False
EQP-D9F4A85C,UNIT-4736,grader,John Deere,2018,open_pit,zimbabwe,22997,2022-08-09,overhaul,hydraulics,pump,major,22.3,18144.49,277.0,major_overhaul,True,26,True,True,False
EQP-634F9CB8,UNIT-4349,haul_truck,Komatsu,2019,open_pit,drc,20508,2022-07-30,breakdown,tires,rear_left,critical,68.1,82362.69,9986.0,corrective,False,75,True,True,False
EQP-3C70C9C0,UNIT-7381,excavator,Komatsu,2010,open_pit,tanzania,55802,2022-01-05,breakdown,undercarriage,general_component,minor,17.7,21125.51,3114.0,corrective,False,5,False,False,False
EQP-33102071,UNIT-2382,drill_rig,Caterpillar,2008,processing_plant,zambia,63978,2023-07-04,scheduled_maintenance,preventive,oil_change,routine,2.1,2897.45,74.0,preventive,True,8,True,False,False
EQP-6D6584BE,UNIT-3154,drill_rig,Sandvik,2019,processing_plant,south_africa,22377,2023-03-21,scheduled_maintenance,preventive,oil_change,routine,2.4,3558.27,76.0,preventive,True,66,False,False,False
EQP-369E89D8,UNIT-6406,pump,Metso,2015,open_pit,tanzania,36869,2024-08-01,breakdown,motor,general_component,critical,37.2,26842.96,3216.0,corrective,False,80,False,False,False
EQP-FC675166,UNIT-7015,haul_truck,Komatsu,2012,open_pit,ghana,48926,2020-01-30,overhaul,electrical,alternator,major,20.4,56428.16,2638.0,major_overhaul,True,27,False,False,False
EQP-BF8E8BDE,UNIT-2076,loader,Caterpillar,2022,open_pit,zimbabwe,10720,2020-12-11,breakdown,transmission,driveshaft,minor,14.6,20634.63,1375.0,corrective,False,14,False,False,False
EQP-713DDD5D,UNIT-5574,grader,Komatsu,2013,open_pit,zimbabwe,44384,2021-05-14,scheduled_maintenance,preventive,adjustment,routine,2.2,3710.56,22.0,preventive,True,12,False,False,False
EQP-1DA680AD,UNIT-4283,conveyor,FLSmidth,2014,underground,ghana,40119,2020-12-07,breakdown,belt,general_component,minor,2.5,9248.2,1019.0,corrective,False,75,False,False,False
EQP-F7257372,UNIT-5515,excavator,Hitachi,2019,open_pit,south_africa,19320,2024-09-03,breakdown,undercarriage,general_component,critical,48.5,255541.12,6216.0,corrective,False,183,False,False,False
EQP-FD0EE6D2,UNIT-9624,drill_rig,Epiroc,2023,processing_plant,zimbabwe,3547,2020-05-10,scheduled_maintenance,preventive,oil_change,routine,2.7,4596.99,133.0,preventive,True,25,False,False,False
EQP-048ABC2B,UNIT-1689,excavator,Liebherr,2022,processing_plant,tanzania,5952,2020-08-06,inspection,preventive,oil_change,routine,2.6,6300.88,266.0,preventive,True,30,False,False,False
EQP-3F06F4B1,UNIT-9958,loader,Volvo,2018,open_pit,tanzania,24790,2022-03-06,scheduled_maintenance,preventive,adjustment,routine,4.4,1552.12,327.0,preventive,True,27,False,False,False
EQP-4AF21E13,UNIT-5045,drill_rig,Sandvik,2009,underground,zambia,58733,2021-04-20,breakdown,compressor,general_component,minor,5.8,19605.08,248.0,corrective,False,71,True,False,False
EQP-2ADF25DF,UNIT-7948,grader,Komatsu,2009,processing_plant,south_africa,60902,2021-08-19,breakdown,electrical,sensors,critical,62.7,40312.61,1098.0,corrective,False,42,False,False,False
EQP-D9FF0750,UNIT-4819,conveyor,ThyssenKrupp,2019,processing_plant,ghana,19956,2022-12-23,overhaul,gearbox,general_component,major,10.5,14286.9,4287.0,major_overhaul,True,30,False,True,False
EQP-74B3A4E4,UNIT-3798,drill_rig,Epiroc,2016,underground,zimbabwe,32128,2022-10-05,breakdown,compressor,general_component,major,12.8,21391.41,471.0,corrective,False,70,False,False,False
EQP-54B388D0,UNIT-7934,crusher,Metso,2010,open_pit,drc,55957,2024-04-04,scheduled_maintenance,preventive,inspection,minor,15.5,39465.06,4439.0,preventive,True,274,False,False,False
EQP-F645F920,UNIT-7188,drill_rig,Epiroc,2019,open_pit,zimbabwe,21386,2022-03-22,breakdown,hydraulics,valve,major,14.6,37022.96,576.0,corrective,False,140,True,False,False
EQP-5D29A945,UNIT-2296,grader,Komatsu,2023,underground,ghana,5209,2024-08-14,breakdown,electrical,alternator,minor,11.7,11655.17,178.0,corrective,False,48,False,False,False
EQP-384BFE90,UNIT-7347,haul_truck,Komatsu,2009,open_pit,south_africa,59971,2020-12-08,breakdown,brakes,general_component,minor,4.2,10658.1,585.0,corrective,False,88,False,False,False
EQP-6EE2413F,UNIT-7776,pump,Weir,2021,underground,zambia,11100,2020-12-16,breakdown,casing,general_component,minor,2.9,2104.54,209.0,corrective,False,128,True,False,False
EQP-B1870988,UNIT-4490,loader,Komatsu,2013,underground,zambia,44923,2021-12-05,scheduled_maintenance,preventive,inspection,routine,4.6,2475.27,370.0,preventive,True,23,True,False,False
EQP-723948D0,UNIT-9329,grader,Komatsu,2014,open_pit,zambia,39025,2020-07-29,scheduled_maintenance,preventive,oil_change,minor,4.6,4617.95,61.0,preventive,True,74,False,True,False
EQP-CEC39BD6,UNIT-6767,drill_rig,Sandvik,2019,open_pit,ghana,18445,2020-02-22,inspection,preventive,oil_change,routine,1.2,1141.14,36.0,preventive,True,52,False,False,False
EQP-F4986918,UNIT-4002,loader,Komatsu,2011,open_pit,tanzania,52498,2021-10-30,breakdown,engine,cooling_system,minor,13.8,10751.09,1008.0,corrective,False,87,True,False,False
EQP-38FFD833,UNIT-1096,excavator,Caterpillar,2010,processing_plant,drc,57218,2022-08-25,scheduled_maintenance,preventive,filter_replace,routine,5.2,9990.68,695.0,preventive,True,14,False,False,False
EQP-C4C1E07B,UNIT-7073,loader,Volvo,2023,open_pit,zimbabwe,3594,2021-05-14,scheduled_maintenance,preventive,oil_change,minor,7.5,20461.02,389.0,preventive,True,22,False,True,False
EQP-76A74EAE,UNIT-2881,haul_truck,Belaz,2013,open_pit,zambia,44404,2021-05-02,breakdown,transmission,gearbox,major,23.6,46278.77,2631.0,corrective,False,8,False,False,False
EQP-B12DE7A2,UNIT-7807,excavator,Liebherr,2010,processing_plant,drc,55584,2020-06-24,breakdown,undercarriage,general_component,major,30.8,62565.66,5101.0,corrective,False,68,False,False,False
EQP-30BB3AC3,UNIT-5725,drill_rig,Epiroc,2019,underground,zimbabwe,20721,2020-07-21,breakdown,electrical,starter,critical,23.0,189477.06,605.0,corrective,False,83,False,False,False
EQP-D1D43B8E,UNIT-5200,excavator,Caterpillar,2011,underground,zambia,53095,2024-05-08,breakdown,electrical,wiring,major,26.3,79718.73,4122.0,corrective,False,42,False,False,False
EQP-81FB82D2,UNIT-2473,excavator,Komatsu,2020,processing_plant,drc,15737,2020-04-28,scheduled_maintenance,preventive,inspection,minor,16.4,35109.05,2148.0,preventive,True,18,False,True,False
EQP-45B53719,UNIT-7402,loader,Volvo,2009,open_pit,zambia,58972,2023-06-18,breakdown,tires,front_right,major,25.0,55120.31,1301.0,corrective,False,9,False,False,False
EQP-6CED5EB3,UNIT-2492,excavator,Caterpillar,2016,processing_plant,south_africa,30542,2023-07-10,scheduled_maintenance,preventive,oil_change,routine,4.5,3354.33,494.0,preventive,True,160,False,False,False
EQP-6858F021,UNIT-4759,loader,Caterpillar,2014,processing_plant,botswana,40925,2020-12-31,scheduled_maintenance,preventive,adjustment,minor,9.2,6289.94,790.0,preventive,True,60,False,False,False
EQP-6498DE15,UNIT-8525,haul_truck,Belaz,2023,open_pit,ghana,2863,2021-03-21,scheduled_maintenance,preventive,inspection,routine,2.2,3109.54,254.0,preventive,True,1,False,False,False
